Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio de Janeiro;Santos;9-BRSA-1191-RJS;9RJS708;BÚZIOS;Petrobras;48610012913201005;2023/07;4686,2233;0;4686,2233;246,4704;0;246,4704;2001,175;0;Petrobras 74 (P-74);UEP;481;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-18-RJS;7BUZ18RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;11466,5862;0;11466,5862;414,0164;0;414,0164;3361,537;0;Petrobras 76;UEP;528;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-30-RJS;7BUZ30RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;10503,499;0;10503,499;376,0936;0;376,0936;3053,629;0;Petrobras 77;UEP;543;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-29D-RJS;7BUZ29DRJS;BÚZIOS;Petrobras;48610012913201005;2023/07;7231,9992;0;7231,9992;350,9744;0;350,9744;2849,678;0;Petrobras 75 (P-75);UEP;495;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-33-RJS;7BUZ33RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;9768,3703;0;9768,3703;364,2421;0;364,2421;2957,403;29,0041;FPSO Almirante Barroso;UEP;544;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-7-RJS;9BUZ7RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;4476,2677;0;4476,2677;184,5799;0;184,5799;1498,665;0,1351;Petrobras 74 (P-74);UEP;497;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-4-RJS;9BUZ4RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;10499,4979;0;10499,4979;439,0364;0;439,0364;3564,683;0;Petrobras 77;UEP;541;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1184-RJS;3RJS723;BÚZIOS;Petrobras;48610012913201005;2023/07;6868,3382;0;6868,3382;258,801;0;258,801;2101,292;0,6868;Petrobras 77;UEP;544;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-3-RJS;9BUZ3RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;8998,1267;0;8998,1267;486,927;0;486,927;3953,523;0;Petrobras 75 (P-75);UEP;503;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-12-RJS;7BUZ12RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;12406,6658;0;12406,6658;468,9301;0;468,9301;3807,4;1,2407;Petrobras 77;UEP;533;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-17-RJS;7BUZ17RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;7207,4817;0;7207,4817;283,1689;0;283,1689;2299,143;0;Petrobras 74 (P-74);UEP;528;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-1-RJS;9BUZ1RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;7038,8501;0;7038,8501;264,3124;0;264,3124;2146,04;2,8166;Petrobras 76;UEP;533;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-25-RJS;7BUZ25RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;12364,7213;0;12364,7213;458,2991;0;458,2991;3721,083;0;Petrobras 74 (P-74);UEP;536;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-23-RJS;7BUZ23RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;11082,0759;0;11082,0759;563,1345;0;563,1345;4572,276;0;Petrobras 75 (P-75);UEP;515;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-24D-RJS;7BUZ24DRJS;BÚZIOS;Petrobras;48610012913201005;2023/07;9602,5484;0;9602,5484;410,7413;0;410,7413;3334,946;0;Petrobras 76;UEP;531;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-36DA-RJS;7BUZ36DARJS;BÚZIOS;Petrobras;48610012913201005;2023/07;2610,3734;0;2610,3734;171,4467;0;171,4467;1392,032;0;Petrobras 77;UEP;544;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-10-RJS;7BUZ10RJS;BÚZIOS;Petrobras;48610012913201005;2023/07;11687,6923;0;11687,6923;524,1596;0;524,1596;4255,826;0;Petrobras 75 (P-75);UEP;501;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1064-RJS;3RJS700;TAMBUATÁ;Petrobras;48610012913201005;2023/07;166,3494;0;166,3494;7,1464;0;7,1464;58,024;0;Petrobras 76;UEP;530;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-36DA-RJS;7BUZ36DARJS;TAMBUATÁ;Petrobras;48610012913201005;2023/07;64,5024;0;64,5024;4,2365;0;4,2365;34,397;0;Petrobras 77;UEP;544;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-23-RJS;7BUZ23RJS;TAMBUATÁ;Petrobras;48610012913201005;2023/07;273,8386;0;273,8386;13,9151;0;13,9151;112,981;0;Petrobras 75 (P-75);UEP;515;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-14DA-RJS;7BUZ14DARJS;TAMBUATÁ;Petrobras;48610012913201005;2023/07;226,6146;0;226,6146;10,08;0;10,08;81,842;0;Petrobras 74 (P-74);UEP;524;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-18-RJS;7BUZ18RJS;TAMBUATÁ;Petrobras;48610012913201005;2023/07;283,3399;0;283,3399;10,2304;0;10,2304;83,063;0;Petrobras 76;UEP;528;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-1-RJS;9BUZ1RJS;TAMBUATÁ;Petrobras;48610012913201005;2023/07;173,9303;0;173,9303;6,5312;0;6,5312;53,028;0,0696;Petrobras 76;UEP;533;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-4-RJS;9BUZ4RJS;TAMBUATÁ;Petrobras;48610012913201005;2023/07;259,4431;0;259,4431;10,8486;0;10,8486;88,083;0;Petrobras 77;UEP;541;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-7-RJS;9BUZ7RJS;TAMBUATÁ;Petrobras;48610012913201005;2023/07;110,6087;0;110,6087;4,561;0;4,561;37,032;0,0032;Petrobras 74 (P-74);UEP;497;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-29D-RJS;7BUZ29DRJS;TAMBUATÁ;Petrobras;48610012913201005;2023/07;178,703;0;178,703;8,6726;0;8,6726;70,415;0;Petrobras 75 (P-75);UEP;495;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1201-RJS;3RJS721;SÉPIA_ECO;Petrobras;48610012913201005;2023/07;27963,8649;0;27963,8649;814,3294;0;814,3294;2411,647;5,4882;FPSO Carioca (MV-30);UEP;449;2023/02;SEPIA;27,4;< 270ºC;30.78%;270ºC a 458ºC;25.82%;> 458ºC;43.4%;56,4;9,03;6,222;0,836;1,601;0,281;0,341;0,259;0,016;0,003;0;0;0;0,079;1,683;23,249;2,00036;528,0935;30198,2427;04/09/2023 02:36
Rio de Janeiro;Santos;1-BRSA-976-RJS;1RJS691;SÉPIA_ECO;Petrobras;48610012913201005;2023/07;21230,4699;0;21230,4699;1076,6125;0;1076,6125;3188,402;6,2507;FPSO Carioca (MV-30);UEP;449;2023/02;SEPIA;27,4;< 270ºC;30.78%;270ºC a 458ºC;25.82%;> 458ºC;43.4%;56,4;9,03;6,222;0,836;1,601;0,281;0,341;0,259;0,016;0,003;0;0;0;0,079;1,683;23,249;2,00036;528,0935;30198,2427;04/09/2023 02:36
Rio de Janeiro;Santos;9-BRSA-1254-RJS;9RJS733;SÉPIA_ECO;Petrobras;48610012913201005;2023/07;30140,3842;0;30140,3842;876,1238;0;876,1238;2594,652;3,9346;FPSO Carioca (MV-30);UEP;447;2023/02;SEPIA;27,4;< 270ºC;30.78%;270ºC a 458ºC;25.82%;> 458ºC;43.4%;56,4;9,03;6,222;0,836;1,601;0,281;0,341;0,259;0,016;0,003;0;0;0;0,079;1,683;23,249;2,00036;528,0935;30198,2427;04/09/2023 02:36
Rio de Janeiro;Santos;7-SEP-6-RJS;7SEP6RJS;SÉPIA_ECO;Petrobras;48610012913201005;2023/07;20392,5919;0;20392,5919;593,5343;0;593,5343;1757,759;4,0021;FPSO Carioca (MV-30);UEP;449;2023/02;SEPIA;27,4;< 270ºC;30.78%;270ºC a 458ºC;25.82%;> 458ºC;43.4%;56,4;9,03;6,222;0,836;1,601;0,281;0,341;0,259;0,016;0,003;0;0;0;0,079;1,683;23,249;2,00036;528,0935;30198,2427;04/09/2023 02:36
São Paulo;Santos;8-LPA-2D-SPS;8LPA2DSPS;LAPA;TotalEnergies EP;486100038842000A;2023/07;14263,4184;0;14263,4184;684,0168;0;684,0168;255,584;577,6785;FPSO CIDADE DE CARAGUATATUBA;UEP;708;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;04/09/2023 02:36
Rio de Janeiro;Santos;4-BRSA-1226-RJS;4RJS728;SUL DE BERBIGÃO;Petrobras;48610012913201005;2023/07;19245,1463;0;19245,1463;586,0516;0;586,0516;0;1,5221;Petrobras 68;UEP;660;2023/02;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;64,624;14,346;10,265;1,344;2,621;0,478;0,575;0,28;0,133;0,038;0,02;0,011;0;0;0,653;4,612;1,99875;527,89964;40310,4373;04/09/2023 02:36
Rio de Janeiro;Campos;6-BRSA-1349-RJS;6MLS233RJS;MARLIM SUL;Petrobras;480000037249774;2023/07;9175,1631;0;9175,1631;135,6274;0;135,6274;4187,588;3152,8375;PETROBRAS 40;UEP;715;2023/02;Marlim Sul;22,2;< 290ºC;28.4%;290ºC a 380ºC;13.9%;> 380ºC;57.7%;77,42;7,61;6,27;1,04;2,35;0,64;0,86;0,73;0,66;0,28;0,1;0,04;0;0;0,59;1,41;2,04342;533,21735;39398,3395;04/09/2023 02:36
São Paulo;Santos;7-LPA-6D-SPS;LPA-NE-P5;LAPA;TotalEnergies EP;486100038842000A;2023/07;18343,8068;0;18343,8068;585,096;0;585,096;218,622;315,6957;FPSO CIDADE DE CARAGUATATUBA;UEP;722;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;04/09/2023 02:36
São Paulo;Santos;7-LPA-5D-SPS;LPA-NE-P4;LAPA;TotalEnergies EP;486100038842000A;2023/07;14618,3665;0;14618,3665;428,8855;0;428,8855;160,253;929,6522;FPSO CIDADE DE CARAGUATATUBA;UEP;723;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;04/09/2023 02:36
Rio de Janeiro;Santos;8-LL-81D-RJS;8LL81DRJS;TUPI;Petrobras;486100038862000;2023/07;7831,4219;0;7831,4219;377,4748;0;377,4748;6168,123;3225,1719;FPSO CIDADE DE SAQUAREMA;UEP;526;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-854-RJS;3RJS678;TUPI;Petrobras;486100038862000;2023/07;18420,0876;0;18420,0876;658,1744;0;658,1744;10754,891;18,4427;Petrobras 69;UEP;680;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;4-BRSA-711-RJS;4RJS647;TUPI;Petrobras;486100038862000;2023/07;19408,027;0;19408,027;1094,4123;0;1094,4123;17883,232;2646,5575;FPSO CIDADE DE MANGARATIBA;UEP;743;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-TUP-120D-RJS;7-TUP-120D-RJS;TUPI;Petrobras;486100038862000;2023/07;20284,4402;0;20284,4402;774,5032;0;774,5032;12655,761;118,1947;FPSO CIDADE DE PARATY;UEP;616;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-68-RJS;7LL68RJS;TUPI;Petrobras;486100038862000;2023/07;20089,4097;0;20089,4097;664,2997;0;664,2997;10854,983;7,018;Petrobras 67 (P-67);UEP;682;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;TUPI;Petrobras;48610012913201005;2023/07;15584,6053;0;15584,6053;522,677;0;522,677;8540,798;1540,8746;Petrobras 69;UEP;684;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-45D-RJS;7LL45DRJS;TUPI;Petrobras;486100038862000;2023/07;4049,9257;0;4049,9257;240,2039;0;240,2039;3925,049;16199,8601;FPSO CIDADE DE MANGARATIBA;UEP;743;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-48D-RJS;7LL48DRJS;TUPI;Petrobras;486100038862000;2023/07;19475,8008;0;19475,8008;706,8382;0;706,8382;11550,081;2212,9412;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-27-RJS;7LL27RJS;TUPI;Petrobras;486100038862000;2023/07;29713,8046;0;29713,8046;1463,118;0;1463,118;23908,063;0,3133;FPSO CIDADE DE MANGARATIBA;UEP;737;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-22D-RJS;7LL22DRJS;TUPI;Petrobras;486100038862000;2023/07;19568,418;0;19568,418;718,8166;0;718,8166;11745,815;58,9485;FPSO CIDADE DE PARATY;UEP;685;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-100-RJS;7LL100RJS;TUPI;Petrobras;486100038862000;2023/07;15974,2769;0;15974,2769;779,0983;0;779,0983;12730,848;0;Petrobras 66 (P-66);UEP;684;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-84D-RJS;7LL84DRJS;TUPI;Petrobras;486100038862000;2023/07;21442,9599;0;21442,9599;757,7142;0;757,7142;12381,421;940,058;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-59-RJS;7LL59RJS;TUPI;Petrobras;486100038862000;2023/07;14219,6293;0;14219,6293;653,6529;0;653,6529;10681,008;892,4183;FPSO CIDADE DE SAQUAREMA;UEP;519;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;9-LL-20D-RJS;9LL20DRJS;TUPI;Petrobras;486100038862000;2023/07;23841,7626;0;23841,7626;1346,7657;0;1346,7657;22006,81;0;FPSO CIDADE DE ITAGUAÍ;UEP;620;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-31D-RJS;7BUZ31DRJS;BÚZIOS;Petrobras;48610012913201005;2023/07;3156,9816;0;3156,9816;178,6097;0;178,6097;1450,191;0,0586;Petrobras 76;UEP;522;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;04/09/2023 02:36
Rio de Janeiro;Santos;7-SLL-2-RJS;7SLL2RJS;TUPI;Petrobras;48610012913201005;2023/07;22014,1838;0;22014,1838;793,9009;0;793,9009;12972,729;22,0411;Petrobras 69;UEP;684;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-115-RJS;7LL115RJS;TUPI;Petrobras;486100038862000;2023/07;20127,8883;0;20127,8883;845,9672;0;845,9672;13823,518;0;Petrobras 67 (P-67);UEP;684;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-79D-RJS;7LL79DRJS;TUPI;Petrobras;486100038862000;2023/07;7895,1497;0;7895,1497;303,7336;0;303,7336;4963,156;7143,1911;FPSO CIDADE DE ANGRA DOS REIS;UEP;685;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-496-RJS;3RJS646;TUPI;Petrobras;486100038862000;2023/07;5613,6869;0;5613,6869;356,0819;0;356,0819;5818,553;6330,2926;FPSO CIDADE DE ANGRA DOS REIS;UEP;685;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-839A-RJS;3RJS675A;TUPI;Petrobras;486100038862000;2023/07;8559,1103;0;8559,1103;377,4054;0;377,4054;6166,988;393,2722;FPSO CIDADE DE ITAGUAÍ;UEP;606;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-883-RJS;3RJS680;TUPI;Petrobras;486100038862000;2023/07;1800,1487;0;1800,1487;188,353;0;188,353;3077,78;185,1785;Petrobras 66 (P-66);UEP;116;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-67D-RJS;7LL67DRJS;TUPI;Petrobras;486100038862000;2023/07;1727,4539;0;1727,4539;206,6476;0;206,6476;3376,723;1,9756;Petrobras 67 (P-67);UEP;129;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
